,p_gender,p_race,p_att,path,p_profile,author_name,author_tag,text,p_issue,p_salience,lean,p_retweet,retweet,p_quote,quote,p_like,like,p_output,time
83,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Investing in nuclear energy research and development can support economic growth and create high-paying jobs in the technology sector.,Gun Control,Low,Pro,high,2670,high,2678,medium,65,male_white_latt_Representative_Gun Control_Low_Pro_rethigh_quotehigh_likemedium.png,2022-07-05 14:34
84,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"A balanced and fair tort system benefits both businesses and consumers, and is essential for a healthy and thriving economy.",Gun Control,Low,Pro,high,2929,low,3,high,2729,male_white_latt_Representative_Gun Control_Low_Pro_rethigh_quotelow_likehigh.png,2022-07-05 14:34
85,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Nuclear power plants generate electricity without emitting greenhouse gases, making them a key part of a low-carbon energy mix.",Gun Control,Low,Pro,high,2670,low,3,low,2,male_white_latt_Representative_Gun Control_Low_Pro_rethigh_quotelow_likelow.png,2022-07-05 14:34
86,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Tort reform can also improve public safety by holding companies accountable for their actions and preventing negligent behavior.,Gun Control,Low,Pro,high,2670,low,0,medium,93,male_white_latt_Representative_Gun Control_Low_Pro_rethigh_quotelow_likemedium.png,2022-07-05 14:34
87,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"By limiting excessive damages and lowering the cost of litigation, tort reform can encourage innovation and support economic growth.",Gun Control,Low,Pro,high,2670,medium,59,high,2913,male_white_latt_Representative_Gun Control_Low_Pro_rethigh_quotemedium_likehigh.png,2022-07-05 14:34
88,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Nuclear energy can help reduce reliance on fossil fuels and decrease air pollution, improving public health and the environment.",Gun Control,Low,Pro,high,2929,medium,71,low,0,male_white_latt_Representative_Gun Control_Low_Pro_rethigh_quotemedium_likelow.png,2022-07-05 14:34
89,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Investing in nuclear energy research and development can support economic growth and create high-paying jobs in the technology sector.,Gun Control,Low,Pro,high,2670,medium,59,medium,93,male_white_latt_Representative_Gun Control_Low_Pro_rethigh_quotemedium_likemedium.png,2022-07-05 14:34
90,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"By limiting excessive damages and lowering the cost of litigation, tort reform can encourage innovation and support economic growth.",Gun Control,Low,Pro,low,0,high,3212,high,2729,male_white_latt_Representative_Gun Control_Low_Pro_retlow_quotehigh_likehigh.png,2022-07-05 14:34
91,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Nuclear energy is a clean and reliable source of power that can help combat climate change.,Gun Control,Low,Pro,low,0,high,3110,low,4,male_white_latt_Representative_Gun Control_Low_Pro_retlow_quotehigh_likelow.png,2022-07-05 14:34
92,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Tort reform can also improve public safety by holding companies accountable for their actions and preventing negligent behavior.,Gun Control,Low,Pro,low,3,high,3110,medium,66,male_white_latt_Representative_Gun Control_Low_Pro_retlow_quotehigh_likemedium.png,2022-07-05 14:34
93,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Nuclear energy is a clean and reliable source of power that can help combat climate change.,Gun Control,Low,Pro,low,3,low,3,high,2729,male_white_latt_Representative_Gun Control_Low_Pro_retlow_quotelow_likehigh.png,2022-07-05 14:34
94,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Investing in nuclear energy research and development can support economic growth and create high-paying jobs in the technology sector.,Gun Control,Low,Pro,low,0,low,3,low,0,male_white_latt_Representative_Gun Control_Low_Pro_retlow_quotelow_likelow.png,2022-07-05 14:34
95,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Tort reform can also improve public safety by holding companies accountable for their actions and preventing negligent behavior.,Gun Control,Low,Pro,low,3,low,3,medium,65,male_white_latt_Representative_Gun Control_Low_Pro_retlow_quotelow_likemedium.png,2022-07-05 14:34
96,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Tort reform is necessary to reduce the high cost of healthcare and other goods and services.,Gun Control,Low,Pro,low,0,medium,71,high,3438,male_white_latt_Representative_Gun Control_Low_Pro_retlow_quotemedium_likehigh.png,2022-07-05 14:34
97,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Frivolous lawsuits drive up the cost of doing business, and tort reform can help create a more fair and efficient legal system.",Gun Control,Low,Pro,low,3,medium,59,low,0,male_white_latt_Representative_Gun Control_Low_Pro_retlow_quotemedium_likelow.png,2022-07-05 14:34
98,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"By limiting excessive damages and lowering the cost of litigation, tort reform can encourage innovation and support economic growth.",Gun Control,Low,Pro,low,3,medium,59,medium,66,male_white_latt_Representative_Gun Control_Low_Pro_retlow_quotemedium_likemedium.png,2022-07-05 14:34
99,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Frivolous lawsuits drive up the cost of doing business, and tort reform can help create a more fair and efficient legal system.",Gun Control,Low,Pro,medium,76,high,3110,high,2729,male_white_latt_Representative_Gun Control_Low_Pro_retmedium_quotehigh_likehigh.png,2022-07-05 14:34
100,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Nuclear energy is a clean and reliable source of power that can help combat climate change.,Gun Control,Low,Pro,medium,76,high,3110,low,4,male_white_latt_Representative_Gun Control_Low_Pro_retmedium_quotehigh_likelow.png,2022-07-05 14:34
101,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"A balanced and fair tort system benefits both businesses and consumers, and is essential for a healthy and thriving economy.",Gun Control,Low,Pro,medium,55,high,3110,medium,93,male_white_latt_Representative_Gun Control_Low_Pro_retmedium_quotehigh_likemedium.png,2022-07-05 14:34
102,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"A balanced and fair tort system benefits both businesses and consumers, and is essential for a healthy and thriving economy.",Gun Control,Low,Pro,medium,55,low,0,high,3438,male_white_latt_Representative_Gun Control_Low_Pro_retmedium_quotelow_likehigh.png,2022-07-05 14:34
103,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"By limiting excessive damages and lowering the cost of litigation, tort reform can encourage innovation and support economic growth.",Gun Control,Low,Pro,medium,64,low,3,low,2,male_white_latt_Representative_Gun Control_Low_Pro_retmedium_quotelow_likelow.png,2022-07-05 14:34
104,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Tort reform can also improve public safety by holding companies accountable for their actions and preventing negligent behavior.,Gun Control,Low,Pro,medium,55,low,3,medium,66,male_white_latt_Representative_Gun Control_Low_Pro_retmedium_quotelow_likemedium.png,2022-07-05 14:34
105,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Nuclear energy can help reduce reliance on fossil fuels and decrease air pollution, improving public health and the environment.",Gun Control,Low,Pro,medium,64,medium,71,high,3438,male_white_latt_Representative_Gun Control_Low_Pro_retmedium_quotemedium_likehigh.png,2022-07-05 14:34
106,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Nuclear power plants generate electricity without emitting greenhouse gases, making them a key part of a low-carbon energy mix.",Gun Control,Low,Pro,medium,55,medium,71,low,4,male_white_latt_Representative_Gun Control_Low_Pro_retmedium_quotemedium_likelow.png,2022-07-05 14:34
107,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"By limiting excessive damages and lowering the cost of litigation, tort reform can encourage innovation and support economic growth.",Gun Control,Low,Pro,medium,55,medium,71,medium,65,male_white_latt_Representative_Gun Control_Low_Pro_retmedium_quotemedium_likemedium.png,2022-07-05 14:34
108,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,high,2670,high,2678,high,3438,male_white_latt_Representative_Gun Control_Mid_Anti_rethigh_quotehigh_likehigh.png,2022-07-05 14:34
109,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,high,2929,high,2678,low,4,male_white_latt_Representative_Gun Control_Mid_Anti_rethigh_quotehigh_likelow.png,2022-07-05 14:34
110,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,high,2786,high,3110,medium,93,male_white_latt_Representative_Gun Control_Mid_Anti_rethigh_quotehigh_likemedium.png,2022-07-05 14:34
111,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,high,2786,low,0,high,3438,male_white_latt_Representative_Gun Control_Mid_Anti_rethigh_quotelow_likehigh.png,2022-07-05 14:34
112,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The United States has no strategic interest in the Ukraine-Russia conflict, and our involvement only risks costly and unnecessary military engagement.",Gun Control,Mid,Anti,high,2929,low,3,low,0,male_white_latt_Representative_Gun Control_Mid_Anti_rethigh_quotelow_likelow.png,2022-07-05 14:34
113,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"We must prioritize the well-being and security of American citizens, not get involved in other countries' conflicts.",Gun Control,Mid,Anti,high,2929,low,0,medium,93,male_white_latt_Representative_Gun Control_Mid_Anti_rethigh_quotelow_likemedium.png,2022-07-05 14:34
114,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,high,2670,medium,59,high,3438,male_white_latt_Representative_Gun Control_Mid_Anti_rethigh_quotemedium_likehigh.png,2022-07-05 14:34
115,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,high,2929,medium,83,low,4,male_white_latt_Representative_Gun Control_Mid_Anti_rethigh_quotemedium_likelow.png,2022-07-05 14:34
116,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The United States has no strategic interest in the Ukraine-Russia conflict, and our involvement only risks costly and unnecessary military engagement.",Gun Control,Mid,Anti,high,2786,medium,83,medium,65,male_white_latt_Representative_Gun Control_Mid_Anti_rethigh_quotemedium_likemedium.png,2022-07-05 14:34
117,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,low,3,high,3110,high,2913,male_white_latt_Representative_Gun Control_Mid_Anti_retlow_quotehigh_likehigh.png,2022-07-05 14:34
118,male,white,latt,input/avatar/male_white_latt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The United States has no strategic interest in the Ukraine-Russia conflict, and our involvement only risks costly and unnecessary military engagement.",Gun Control,Mid,Anti,low,0,high,3212,low,0,male_white_latt_Representative_Gun Control_Mid_Anti_retlow_quotehigh_likelow.png,2022-07-05 14:34
